332	DRS	EDDC	德累斯顿机场	DRESDEN	德累斯顿机场	德国	DE	德累斯顿	DRS	13.768000	51.134342	754.000000	None	None	GMT +1
333	DRW	YPDN	达尔文机场	DARWIN	达尔文机场	澳大利亚	AU	达尔文	DRW	130.876663	-12.414722	103.000000	None	None	GMT +9:30
334	DSN	ZBDS	鄂尔多斯伊金霍洛机场	EREDUOSI	鄂尔多斯机场	中国	CN	鄂尔多斯	DSN	109.863335	39.491386	4585.000000	None	None	GMT +8
335	DTW	KDTW	底特律大都会机场	DETROIT METROPOLITAN WAYNE CO.	维纳郡机场	美国	US	底特律	DTW	-83.353386	42.212444	645.000000	None	None	GMT -5
336	DUB	EIDW	都柏林机场	DUBLIN	都柏林机场	爱尔兰	IR	都柏林	DUB	-6.270000	53.421391	242.000000	None	None	GMT 0
337	DUS	EDDL	杜塞尔多夫机场	DUSSELDORF	杜塞尔多夫机场	德国	DE	杜塞尔多夫	DUS	6.757311	51.280926	147.000000	None	None	GMT +1
338	DVO	RPMD	达沃机场	FRANCISCO BANGOY	达沃机场	菲律宾	PH	达沃	DVO	125.645775	7.125522	96.000000	None	None	GMT +8
339	DVT	KDVT	凤凰城鹿谷机场	PHOENIX DEER VALLEY	鹿谷机场	美国	US	菲尼克斯	DVT	-112.082558	33.688305	1478.000000	None	None	GMT -7
340	DWC	OMDB	艾马克图姆机场	DUBAI	艾马图姆机场	阿拉伯联合酋长国	AR	艾马克图姆	DWC	55.364445	25.252777	62.000000	None	None	None
341	DXB	OMDB	迪拜机场	DUBAI	迪拜机场	阿拉伯联合酋长国	AR	迪拜	DXB	55.364445	25.252777	62.000000	None	None	GMT +4
342	DYG	ZGDY	张家界荷花机场	DAYONG	荷花机场	中国	CN	张家界	DYG	110.443336	29.103054	713.000000	None	None	GMT +8
343	DYU	UTDD	杜尚别机场	DUSHANBE	杜尚别机场	塔吉克斯坦	TJ	杜尚别	DYU	68.824997	38.543331	2574.000000	None	None	GMT +5
344	EBB	HUEN	恩德培机场	ENTEBBE	恩德培机场	乌干达	UG	恩德培	EBB	32.440540	0.040814	3782.000000	None	None	GMT +3
345	EBJ	EKEB	埃斯比约机场	ESBJERG	埃斯比约机场	丹麦	DN	埃斯比约	EBJ	8.553403	55.525944	97.000000	None	None	GMT +1
346	ECN	LCEN	埃阿坎机场	ERCAN	埃阿坎机场	北塞浦路斯土耳其共和国	CY	埃阿坎	ECN	33.500000	35.150002	402.000000	None	None	GMT +2
347	EFL	LGKF	凯法利尼亚机场	KEFALLINIA	凯法利亚机场	希腊	GR	凯法利尼亚	EFL	20.500557	38.119999	59.000000	None	None	GMT +2
348	EGO	UUOB	别尔哥罗德机场	BELGOROD	别尔罗德机场	俄罗斯	RU	别尔哥罗德	EGO	36.591667	50.643333	735.000000	None	None	GMT +3
349	ELG	DAUE	埃尔果累阿机场	EL GOLEA	埃尔果累机场	阿尔及利亚	DZ	埃尔果累阿	ELG	2.864722	30.568890	1306.000000	None	None	GMT +1
350	ELU	DAUO	盖马尔机场	EL OUED / GUEMAR	盖马尔机场	阿尔及利亚	DZ	瓦德	ELU	6.782500	33.513058	203.000000	None	None	GMT +1
351	ENH	ZHES	恩施许家坪机场	ENSHI	许家坪机场	中国	CN	恩施	ENH	109.484718	30.320833	1624.000000	None	None	None
352	ENY	ZLYA	延安二十里铺机场	YANAN	二十里铺机场	中国	CN	延安	ENY	109.555557	36.638332	3100.000000	None	None	GMT +8
353	ERF	EDDE	艾福特机场	ERFURT	艾福特机场	德国	DE	艾福特	ERF	10.958106	50.979813	1036.000000	None	None	GMT +1
354	ERI	KERI	伊利机场	ERIE-PENNSYLVANIA	伊利机场	美国	US	伊利	ERI	-80.176216	42.082024	733.000000	None	None	GMT -5
355	ERL	ZBER	二连浩特赛乌素机场	ERLIANHOT	赛乌苏机场	中国	CN	二连浩特	ERL	112.091362	43.423416	3323.000000	None	None	GMT +8
356	ESB	LTAC	安卡拉埃森博阿机场	ANKARA ESENBOGA	埃森博机场	土耳其	TU	安卡拉	ESB	32.994999	40.128056	3125.000000	None	None	GMT +2
357	ESH	EGKA	肖勒姆由海机场	SHOREHAM	由海机场	英国	GB	肖勒姆	ESH	-0.297222	50.835556	7.000000	None	None	GMT 0
358	ETH	LLET	埃拉特机场	EILAT	埃拉特机场	以色列	IS	埃拉特	ETH	34.958889	29.558332	43.000000	None	None	GMT +2
359	EUG	KEUG	尤金机场	MAHLON SWEET FIELD	尤金机场	美国	US	尤金	EUG	-123.211975	44.124584	374.000000	None	None	GMT -8
360	EWR	KEWR	纽瓦克机场	NEWARK LIBERTY INTERNATIONAL	纽瓦克机场	美国	US	纽瓦克	EWR	-74.168671	40.692501	18.000000	None	None	GMT -5
361	EZE	SAEZ	埃塞萨皮斯塔里尼部长机场	MINISTRO PISTARINI	埃塞萨机场	阿根廷	AR	布宜诺斯艾利斯	EZE	-58.535831	-34.822224	67.000000	None	None	GMT -3
362	FAO	LPFR	法鲁机场	FARO	法鲁机场	葡萄牙	PR	法鲁	FAO	-7.965834	37.014442	24.000000	None	None	GMT 0
363	FAR	KFAR	法戈赫克机场	HECTOR INTERNATIONAL	法戈赫克机场	美国	US	法戈	FAR	-96.815765	46.920650	902.000000	None	None	GMT -6
364	FAT	KFAT	弗雷斯诺机场	FRESNO YOSEMITE	弗雷斯诺机场	美国	US	弗雷斯诺	FAT	-119.718140	36.776196	336.000000	None	None	GMT -8
365	FBM	FZQA	卢本巴希机场	LUBUMBASHI	卢本巴希机场	刚果民主共和国	CO	卢本巴希	FBM	27.530897	-11.591283	4290.000000	None	None	GMT +2
366	FCO	LIRF	菲乌米奇诺机场	ROMA FIUMICINO	菲乌米奇诺机场	意大利	IT	罗马	FCO	12.238889	41.800278	13.000000	None	None	GMT +1
367	FDF	TFFF	福特法机场	MARTINIQUE AIME CESAIRE	福特法机场	法国	FR	福特法	FDF	-60.996387	14.592222	16.000000	None	None	GMT -4
368	FDU	FZBO	班顿杜机场	BANDUNDU	班顿杜机场	刚果民主共和国	CO	班顿杜	FDU	17.381683	-3.311320	1063.000000	None	None	GMT +1
369	FIH	FZAA	金沙萨恩吉利机场	KINSHASA-NDJILI	恩吉利机场	刚果民主共和国	CO	金沙萨	FIH	15.444700	-4.385586	998.000000	None	None	GMT +1
370	FLL	KFLL	劳德代尔堡－好莱坞机场	FT LAUDERDALE HOLLWOOD INTL	好莱坞机场	美国	US	劳德代尔堡	FLL	-80.152748	26.072582	9.000000	None	None	GMT -5
371	FMO	EDDG	蒙斯特机场	MUNSTER-OSNABRUCK	蒙斯特机场	德国	DE	蒙斯特	FMO	7.684831	52.134644	160.000000	None	None	GMT +1
372	FNC	LPMA	马德拉丰沙尔机场	MADEIRA	丰沙尔机场	葡萄牙	PR	马德拉	FNC	-16.778055	32.694168	191.000000	None	None	GMT 0
373	FNJ	ZKPY	平壤机场	PYONGYANG	平壤顺安机场	朝鲜	PR	平壤	FNJ	125.675949	39.244999	102.000000	None	None	GMT +9
374	FOC	ZSFZ	福州长乐国际机场	FUZHOU CHANGLE	长乐机场	中国	CN	福州	FOC	119.661667	25.933334	46.000000	None	None	GMT +8
375	FRA	EDDF	法兰克福机场	FRANKFURT	法兰克福机场	德国	DE	法兰克福	FRA	8.570456	50.033306	364.000000	None	None	GMT +1
376	FRU	UAFM	马纳斯机场	BISHKEK-MANAS	比什凯克机场	吉尔吉斯斯坦	KG	比什凯克	FRU	74.478333	43.061668	2090.000000	None	None	GMT +6
377	FSD	KFSD	苏福尔斯机场	JOE FOSS FIELD	苏福尔斯机场	美国	US	苏福尔斯	FSD	-96.741913	43.582012	1429.000000	None	None	GMT -6
378	FSZ	RJNS	静冈机场	SHIZUOKA	静冈机场	日本	JP	牧之原	FSZ	138.189438	34.796112	433.000000	None	None	GMT +9
379	FUG	ZSFY	阜阳西关机场	FUYANG	西关机场	中国	CN	阜阳	FUG	115.733612	32.881943	107.000000	None	None	GMT +8
380	FUK	RJFF	福冈机场	FUKUOKA	福冈机场	日本	JP	福冈	FUK	130.451660	33.584446	30.000000	None	None	GMT +9
381	FUO	ZGFS	佛山沙堤机场	FOSHAN	佛山机场	中国	CN	佛山	FUO	112.965729	23.316200	-10000.000000	None	None	GMT +8
382	FWA	KFWA	韦恩堡巴尔机场	FORT WAYNE	韦恩堡机场	美国	US	韦恩堡	FWA	-85.195168	40.978474	814.000000	None	None	GMT -5
383	FYJ	ZYFY	抚远机场	FUYUAN	抚远机场	中国	CN	抚远	FYJ	124.124886	50.381016	30.000000	None	None	None
384	FYV	KFAY	费耶特维尔机场	FAYETTEVILLE-ARKANSAS	费耶特机场	美国	US	费耶特维尔	FYV	-78.880280	34.991222	189.000000	None	None	None
385	GAE	DTTG	加贝斯机场	GABES/MATMATA	加贝斯机场	突尼斯	TU	加贝斯	GAE	9.916111	33.732498	410.000000	None	None	GMT +1
386	GAF	DTTF	加夫萨机场	GAFSA	加夫萨机场	突尼斯	TU	加夫萨	GAF	8.813611	34.415558	1060.000000	None	None	GMT +1
387	GAN	VRMG	甘岛机场	GAN ISLAND	甘岛机场	马尔代夫	MD	甘岛	GAN	73.155556	-0.693333	6.000000	None	None	GMT +5
388	GBD	KGBD	大本德机场	GREAT BEND MUNI	大本德机场	美国	US	大本德	GBD	-98.859192	38.344250	1887.000000	None	None	GMT -6
389	GBE	FBSK	哈博罗内机场	SIR SERETSE KHAMA	哈博罗内机场	博茨瓦纳	BW	哈博罗内	GBE	25.918888	-24.555834	3299.000000	None	None	GMT +2
390	GCI	EGJB	格恩济机场	GUERNSEY	格恩济机场	英国	GB	格恩济	GCI	-2.601945	49.435001	336.000000	None	None	GMT 0
391	GDL	MMGL	瓜达拉哈拉机场	GUADALAJARA	瓜达拉哈机场	墨西哥	MX	瓜达拉哈拉	GDL	-103.311142	20.521835	5012.000000	None	None	GMT -6
392	GDN	EPGD	格但斯克机场	GDANSK	格但斯克机场	波兰	PO	格但斯克	GDN	18.466223	54.377571	489.000000	None	None	GMT +1
393	GEO	SYCJ	乔治敦机场	CHEDDI JAGAN INTL	乔治敦机场	美国	US	乔治敦	GEO	-58.254353	6.498931	95.000000	None	None	GMT -4
394	GET	YGEL	杰拉尔敦机场	GERALDTON	杰拉尔敦机场	澳大利亚	AU	杰拉尔顿	GET	114.708336	-28.796667	121.000000	None	None	GMT +8
395	GHA	DAUG	盖尔达耶机场	GHARDAIA	盖尔达耶机场	阿尔及利亚	DZ	盖尔达耶	GHA	3.799445	32.381668	1512.000000	None	None	GMT +1
396	GHN	ZUGH	广汉机场	GUANGHAN	广汉机场	中国	CN	广汉	GHN	104.329720	30.949167	1534.000000	None	None	None
397	GIG	SBGL	里约热内卢 加利昂机场	RIO DE JANEIRO GALEAO	加利昂机场	巴西	BR	里约热内卢	GIG	-43.250557	-22.809999	28.000000	None	None	GMT -2
398	GJT	KGJT	大章克申机场	GRAND JUNCTION REGIONAL	大章克申机场	美国	US	大章克申	GJT	-108.526733	39.122414	4858.000000	None	None	GMT -7
399	GLO	EGBJ	格洛斯特机场	GLOUCESTERSHIRE	格洛斯特机场	英国	GB	格洛斯特	GLO	-2.167222	51.894169	101.000000	None	None	GMT 0
400	GLT	YGLA	格莱斯顿机场	GLADSTONE	格莱斯顿机场	澳大利亚	AU	格莱斯顿	GLT	151.222778	-23.869722	59.000000	None	None	GMT +10
401	GME	UMGG	戈梅尔机场	HOMIEL	戈梅尔机场	白俄罗斯	BL	戈梅尔	GME	31.016703	52.527039	471.000000	None	None	GMT +3
402	GMP	RKSS	首尔金浦国际机场	SEOUL GIMPO KIMPO	金浦机场	韩国	KO	金浦	GMP	126.797501	37.556946	59.000000	None	None	GMT +9
403	GNA	UMMG	格罗德诺机场	GRODNO	格罗德诺机场	白俄罗斯	BL	格罗德诺	GNA	24.053778	53.601967	443.000000	None	None	GMT +3
404	GNV	KGNV	盖恩斯维尔机场	GAINESVILLE REGIONAL	盖恩维尔机场	美国	US	盖恩斯维尔	GNV	-82.271774	29.690056	151.000000	None	None	GMT -5
405	GNY	LTCH	尚勒乌尔法机场	SANLIURFA	尚勒乌尔机场	土耳其	TU	尚勒乌尔法	GNY	38.849167	37.093887	1483.000000	None	None	GMT +2
406	GOA	LIMJ	西塞斯特里克里斯托弗?哥伦布机场	GENOA	西塞斯特里克里斯托弗?哥伦布机场	意大利	IT	热那亚	GOA	8.837500	44.413334	13.000000	None	None	GMT +1
407	GOH	BGGH	努克机场	NUUK GODTHAB	努克机场	格陵兰	GR	努克	GOH	-51.678062	64.190926	283.000000	None	None	GMT -3
408	GOI	VAGO	果阿机场	GOA DABOLIM	果阿机场	印度	IN	果阿	GOI	73.828331	15.378333	150.000000	None	None	GMT +5:30
409	GOJ	UWGG	下诺夫哥罗德机场	NIZHNY NOVGOROD	下诺夫机场	俄罗斯	RU	下诺夫哥罗德	GOJ	43.783333	56.230000	256.000000	None	None	GMT +3
410	GOQ	ZLGM	格尔木机场	GERMU	格尔木机场	中国	CN	格尔木	GOQ	94.793335	36.400833	9322.000000	None	None	GMT +8
411	GOT	ESGP	哥德堡机场	GOTEBORG SAVE	哥德堡机场	瑞典	SW	哥德堡	GOT	11.870556	57.775555	59.000000	None	None	None
412	GOV	YPGV	戈夫机场	GOVE-NHULUNBUY	戈夫机场	澳大利亚	AU	戈夫	GOV	136.818329	-12.270000	205.000000	None	None	GMT +9:30
413	GPS	SEGS	巴塔机场	BALTRA-SEYMOUR	巴塔机场	印度尼西亚	ID	Baltra	GPS	-90.265831	-0.453889	207.000000	None	None	GMT -5
414	GPT	KGPT	格尔夫波特机场	GULFPORT-BILOXI INTL	格尔波特机场	美国	US	格尔夫波特	GPT	-89.070099	30.407270	28.000000	None	None	GMT -6
415	GRJ	FAGG	南非乔治机场	GEORGE	乔治机场	南非	ZA	南非乔治	GRJ	22.374281	-34.006702	648.000000	None	None	GMT +2
416	GRU	SBSP	圣保罗机场	SAO PAULO CONGOHAS INTL	圣保罗机场	巴西	BR	圣保罗	GRU	-46.656387	-23.626110	2631.000000	None	None	None
417	GRZ	LOWG	格拉茨机场	GRAZ	格拉茨机场	奥地利	AU	格拉茨	GRZ	15.439167	46.993057	1120.000000	None	None	GMT +1
418	GSO	KGSO	格林斯伯勒机场	PIEDMONT TRIAD INTL	格林伯勒机场	美国	US	格林斯伯勒	GSO	-79.941124	36.101326	926.000000	None	None	GMT -5
419	GTO	WAMG	哥伦打洛机场	GORONTALO	哥伦打洛机场	印度尼西亚	ID	哥伦打洛	GTO	122.852219	0.638333	60.000000	None	None	None
420	GUA	MGGT	危地马拉城机场	GUATEMALA CITY	危地马拉机场	危地马拉	GT	危地马拉城	GUA	-90.526665	14.585000	4952.000000	None	None	GMT -6
421	GUM	PGUM	关岛机场	GUAM INTERNATIONAL	关岛机场	美国	US	关岛	GUM	144.797165	13.483875	297.000000	None	None	GMT +10
422	GUW	UATG	阿特劳机场	ATYRAU KAZAKHSTAN	阿特劳机场	哈萨克斯坦	KA	阿特劳	GUW	51.821388	47.121944	-72.000000	None	None	GMT +5
423	GVA	LSGG	日内瓦机场	GENEVE	日内瓦－考因特林机场	瑞士	CH	日内瓦	GVA	6.109444	46.238335	1411.000000	None	None	GMT +1
424	GWT	EDXW	叙尔特岛机场	SYLT	叙尔特岛机场	德国	DE	叙尔特岛	GWT	8.342333	54.911667	51.000000	None	None	GMT +1
425	GYD	UBBB	巴库比纳机场	HEYDAR ALIYEV INTL BAKU	巴库比纳机场	阿塞拜疆	AZ	巴库	GYD	50.046665	40.467499	10.000000	None	None	GMT +4
426	GYE	SEGU	瓜亚基尔机场	GUAYAQUIL/JOSE J DE OLMEDO	瓜亚基尔机场	厄瓜多尔	EC	瓜亚基尔	GYE	-79.883888	-2.158056	20.000000	None	None	GMT -5
427	GYR	KGYR	菲尼克斯古德伊尔机场	PHOENIX GOODYEAR	古德伊尔机场	美国	US	古德伊尔	GYR	-112.374458	33.423725	968.000000	None	None	GMT -7
428	GYS	ZUGU	广元盘龙机场	GUANGYUAN	盘龙机场	中国	CN	广元	GYS	105.691109	32.390278	2055.000000	None	None	GMT +8
429	GYU	ZLGY	固原六盘山机场	GUYUAN	六盘山机场	中国	CN	固原	GYU	106.216393	36.079445	5727.000000	None	None	None
430	HAH	FMCH	莫罗尼机场	MORINI/PRINCE SAID IBRAHIM	莫罗尼机场	科摩罗	CO	莫罗尼	HAH	43.271324	-11.536520	93.000000	None	None	GMT +3
431	HAJ	EDDV	汉诺威 朗根哈根机场	HANNOVER	朗根哈根机场	德国	DE	汉诺威	HAJ	9.683500	52.460167	183.000000	None	None	GMT +1
432	HAK	ZJHK	海口美兰国际机场	HAIKOU/MEILAN	美兰机场	中国	CN	海口	HAK	110.456665	19.933334	75.000000	None	None	GMT +8
433	HAK	ZJHK	海口美兰国际机场	HAIKOU/MEILAN	美兰机场	中国	CN	海口	HAK	110.468636	19.944519	75.000000	国内航站楼	T1	GMT +8
434	HAK	ZJHK	海口美兰国际机场	HAIKOU/MEILAN	美兰机场	中国	CN	海口	HAK	110.475349	19.945105	75.000000	国际航站楼	T2	GMT +8
435	HAM	EDDH	汉堡机场	HAMBURG	汉堡机场	德国	DE	汉堡	HAM	9.988228	53.630390	53.000000	None	None	GMT +1
436	HAN	VVNB	河内内排机场	HA NOI / NOI BAI	河内机场	越南	VN	河内	HAN	105.805557	21.221666	40.000000	None	None	GMT +7
437	HAU	ENHD	海于格松机场	HAUGESUND KARMOY	海于格松机场	挪威	NO	海于格松	HAU	5.212500	59.343334	86.000000	None	None	GMT +1
438	HBA	YMHB	霍巴特机场	HOBART	霍巴特机场	澳大利亚	AU	霍巴特	HBA	147.508896	-42.837776	13.000000	None	None	GMT +11
439	HBE	HEBA	博格埃尔阿拉伯机场	ALEXANDRIA/BORG EL ARAB	阿拉伯机场	埃及	EG	博格埃尔阿拉伯	HBE	29.695833	30.918056	177.000000	None	None	GMT +2
440	HCN	RCKW	恒春五里亭机场	HENGCHUN	五里亭机场	中国	CN	恒春	HCN	120.730278	22.040833	46.000000	None	None	GMT +8
441	HDF	EDAH	赫林斯多夫机场	HERINGSDORF	赫林多夫机场	德国	DE	赫林斯多夫	HDF	14.152347	53.878708	93.000000	None	None	GMT +1
442	HDG	ZBHD	邯郸机场	HANDAN	邯郸机场	中国	CN	邯郸	HDG	114.424164	36.524166	238.000000	None	None	GMT +8
443	HDY	VTSS	合艾机场	SONGKHLA/HAT YAI INTL	合艾机场	泰国	TH	合艾	HDY	100.394997	6.932778	90.000000	None	None	GMT +7
444	HEH	VYHH	茵莱湖机场	HEHO	茵莱湖机场	缅甸	MM	海霍	HEH	96.792023	20.747046	3934.000000	None	None	GMT +6:30
445	HEK	ZYHE	黑河机场	HEHEI	黑河机场	中国	CN	黑河	HEK	127.308060	50.171391	1051.000000	None	None	GMT +8
446	HEL	EFHK	赫尔辛基机场	HELSINKI VANTAA	赫尔辛基机场	芬兰	FI	赫尔辛基	HEL	24.963333	60.317223	179.000000	None	None	GMT +2
447	HET	ZBHH	呼和浩特白塔国际机场	HOHHOT/BAITA	白塔机场	中国	CN	呼和浩特	HET	111.823334	40.848335	3556.000000	None	None	GMT +8
448	HFE	ZSOF	合肥新桥国际机场	HEFEI LUOGANG	新桥机场	中国	CN	合肥	HFE	117.300003	31.783333	95.000000	None	None	GMT +8
449	HGH	ZSHC	杭州萧山国际机场	HANGZHOU/XIAOSHAN	萧山机场	中国	CN	杭州	HGH	120.431664	30.228333	23.000000	None	None	GMT +8
450	HGH	ZSHC	杭州萧山国际机场	HANGZHOU/XIAOSHAN	萧山机场	中国	CN	杭州	HGH	120.443054	30.238419	23.000000	A航站楼	A	GMT +8
451	HGH	ZSHC	杭州萧山国际机场	HANGZHOU/XIAOSHAN	萧山机场	中国	CN	杭州	HGH	120.444031	30.241243	23.000000	B航站楼	B	GMT +8
452	HHN	EDFH	法兰克福哈恩机场	FRANKFURT-HAHN	哈恩机场	德国	DE	法兰克福	HHN	7.263892	49.948673	1649.000000	None	None	GMT +1
453	HHQ	VTPH	华欣机场	PRACHUAP-KHIRI KHAN/HUA HIN	华欣机场	泰国	TH	华欣	HHQ	99.953331	12.630278	62.000000	None	None	GMT +7
454	HIA	ZSSH	淮安涟水机场	HUAIAN	涟水机场	中国	CN	淮安	HIA	119.125084	33.790890	34.000000	None	None	GMT +8
455	HID	YHID	霍恩岛机场	HORN ISLAND	霍恩岛机场	俄罗斯	RU	霍恩岛	HID	142.289993	-10.586667	43.000000	None	None	GMT +10
456	HIJ	RJOA	广岛机场	HIROSHIMA	广岛机场	日本	JP	广岛	HIJ	132.919449	34.436111	1086.000000	None	None	GMT +9
457	HJJ	ZGCJ	怀化芷江机场	ZHIJIANG	芷江机场	中国	CN	怀化	HJJ	109.704720	27.443888	864.000000	None	None	GMT +8
458	HKD	RJCH	函馆机场	HAKODATE	函馆机场	日本	JP	函馆	HKD	140.821945	41.770000	112.000000	None	None	GMT +9
459	HKG	VHHH	香港赤鱲角国际机场	HONG KONG	赤鱲角机场	中国	CN	香港	HKG	113.914719	22.308889	28.000000	None	None	GMT +8
460	HKT	VTSP	普吉机场	PHUKET INT	普吉机场	泰国	TH	普吉岛	HKT	98.309166	8.112500	82.000000	None	None	GMT +7
461	HLD	ZBLA	海拉尔东山机场	HULUNBEIER/HAILAR	东山机场	中国	CN	海拉尔	HLD	119.826668	49.205002	2165.000000	None	None	GMT +8
462	HLH	ZBUL	乌兰浩特依勒力特机场	WULANHAOTE	乌兰浩特机场	中国	CN	乌兰浩特	HLH	122.008331	46.193890	992.000000	None	None	GMT +8
463	HME	DAUH	哈西迈萨乌德机场	HASSI MESSAOUD	迈萨乌德机场	阿尔及利亚	DZ	哈西迈萨乌德	HME	6.140556	31.673889	459.000000	None	None	GMT +1
464	HMI	ZWHM	哈密机场	HAMI	哈密机场	中国	CN	哈密	HMI	93.668442	42.841606	2733.000000	None	None	GMT +8
465	HND	RJTT	东京羽田国际机场	TOKYO INTL.	羽田机场	日本	JP	东京	HND	139.781113	35.553333	21.000000	None	None	GMT +9
466	HNL	PHNL	檀香山机场	HONOLULU INTERNATIONAL	火奴鲁鲁机场	美国	US	檀香山	HNL	-157.922409	21.318691	13.000000	None	None	GMT -10
467	HOU	KHOU	休斯顿机场	HOUSTON WILLIAM P HOBBY	休斯顿机场	美国	US	休斯顿	HOU	-95.278893	29.645420	46.000000	None	None	GMT -6
468	HPH	VVCI	海防机场	HAI PHONG/CAT BI	海防机场	越南	VN	海防	HPH	106.724991	20.819386	6.000000	None	None	GMT +7
469	HRB	ZYHB	哈尔滨太平国际机场	HARBIN/YANJIAGANG	太平机场	中国	CN	哈尔滨	HRB	126.251663	45.625000	456.000000	None	None	GMT +8
470	HRB	ZYHB	哈尔滨太平国际机场	HARBIN/YANJIAGANG	太平机场	中国	CN	哈尔滨	HRB	126.260941	45.637669	456.000000	T0航站楼	T0	GMT +8
471	HRB	ZYHB	哈尔滨太平国际机场	HARBIN/YANJIAGANG	太平机场	中国	CN	哈尔滨	HRB	126.249603	45.628826	456.000000	T1航站楼	T1	GMT +8
472	HRB	ZYHB	哈尔滨太平国际机场	HARBIN/YANJIAGANG	太平机场	中国	CN	哈尔滨	HRB	126.261345	45.637318	456.000000	临时航站楼	T	GMT +8
473	HRE	FVHA	哈拉雷机场	HARARE INTL	哈拉雷机场	津巴布韦	ZW	哈拉雷	HRE	31.093889	-17.932777	4901.000000	None	None	GMT +2
474	HRG	HEGN	古尔代盖机场	HURGHADA	古尔代盖机场	埃及	EG	古尔代盖	HRG	33.800835	27.178612	52.000000	None	None	GMT +2
475	HRI	VCRI	汉班托特国际机场	None	汉班托特机场	斯里兰卡	LK	汉班托特	HRI	6.290000	81.116997	3.000000	None	None	None
476	HRK	UKHH	哈尔科夫机场	KHARKIV	哈尔科夫机场	乌克兰	UK	哈尔科夫	HRK	36.291389	49.924721	508.000000	None	None	GMT +2
477	HSG	RJFS	佐贺机场	SAGA	佐贺机场	日本	JP	佐贺	HSG	130.302216	33.149723	6.000000	None	None	GMT +9
478	HSN	ZSZS	舟山普陀山机场	ZHOUSHAN	普陀山机场	中国	CN	舟山	HSN	122.361389	29.934168	6.000000	None	None	GMT +8
479	HSV	KHSV	亨茨维尔机场	HUNTSVILLE INTL-CARL T JONES	亨茨维尔机场	美国	US	亨茨维尔	HSV	-86.775055	34.637196	629.000000	None	None	GMT -6
480	HTA	UIAA	赤塔机场	CHITA KADALA	赤塔机场	俄罗斯	RU	赤塔	HTA	113.305000	52.026669	2272.000000	None	None	GMT +8
481	HTI	YBHM	哈密尔顿岛机场	HAMILTON ISLAND	哈密尔顿岛机场	澳大利亚	AU	哈密尔顿岛	HTI	148.951660	-20.358055	15.000000	None	None	GMT +10
482	HTN	ZWTN	和田机场	HOTAN	和田机场	中国	CN	和田	HTN	79.861664	37.040001	4672.000000	None	None	GMT +8
483	HUI	VVPB	顺化富牌机场	PHUBAI	富牌机场	越南	VN	顺化	HUI	107.706390	16.400557	48.000000	None	None	GMT +7
484	HUN	RCYU	花莲机场	HUALIEN	花莲机场	中国	CN	花莲	HUN	121.610001	24.023333	51.000000	None	None	GMT +8
485	HUX	MMBT	华土哥机场	BAHIAS DE HUATULCO INTL	华土哥机场	墨西哥	ME	HUATULCO	HUX	-96.262550	15.775328	464.000000	None	None	GMT -6
486	HXD	ZLDL	德令哈	None	德令哈机场	中国	CN	海西	HXD	97.268333	37.127499	9390.000000	None	None	None
487	HYD	VOHY	海德拉巴机场	BEGUMPET HYDERABAD	海德拉巴机场	印度	IN	海德拉巴	HYD	78.458084	17.453112	1742.000000	None	None	None
488	HYN	ZSLQ	台州路桥机场	LUQIAO	路桥机场	中国	CN	台州	HYN	121.428055	28.562778	20.000000	None	None	GMT +8
489	HYS	KHYS	海斯机场	HAYS RGNL	海斯机场	美国	US	海斯	HYS	-99.273170	38.842220	1999.000000	None	None	GMT -6
490	HZG	ZLHZ	汉中城固机场	HANZHONG	汉中机场	中国	CN	汉中	HZG	107.006668	33.063889	1671.000000	None	None	None
491	HZH	ZUNP	黎平机场	LIPING	黎平机场	中国	CN	黎平	HZH	109.149445	26.322222	1590.000000	None	None	GMT +8
492	IAD	KIAD	华盛顿杜勒斯机场	WASHINGTON DULLES INTL	杜勒斯机场	美国	US	华盛顿	IAD	-77.459946	38.947445	312.000000	None	None	GMT -5
493	IAH	KIAH	休斯敦机场	GEORGE BUSH INTERCONT./HOUSTON	乔治·布什机场	美国	US	休斯敦	IAH	-95.341438	29.984434	97.000000	None	None	GMT -6
494	IAM	DAUZ	因阿迈纳斯机场	ZARZAITINE/IN AMENAS	阿迈纳斯机场	阿尔及利亚	DZ	因阿迈纳斯	IAM	9.642778	28.051390	1847.000000	None	None	GMT +1
495	IBR	RJAH	茨城机场	HYAKURI	茨城机场	日本	JP	茨城	IBR	140.414719	36.181667	107.000000	None	None	GMT +9
496	ICN	RKSI	首尔仁川机场	SEOUL/INCHON INTL	仁川机场	韩国	KO	首尔	ICN	126.439163	37.462502	23.000000	None	None	GMT +9
497	ICT	KICT	威奇托机场	WICHITA MID CONTINENT	威奇托机场	美国	US	威奇托	ICT	-97.433060	37.649944	1333.000000	None	None	GMT -6
498	IFN	OIFM	伊斯法罕机场	ESFAHAN	伊斯法罕机场	伊朗	IR	伊斯法罕	IFN	51.862778	32.750832	5059.000000	None	None	GMT +3:30
499	IGR	SARI	伊瓜苏机场	IGUAZO-CATARATAS DEL IGUAZU	伊瓜苏机场	巴西	BR	伊瓜苏	IGR	-54.473331	-25.737223	916.000000	None	None	GMT -3
500	IGU	SBFI	伊瓜苏瀑布机场	FOZ DO IGUACU / CATARATAS	伊瓜苏瀑布机场	巴西	BR	伊瓜苏瀑布	IGU	-54.485001	-25.600279	786.000000	None	None	GMT -2
